nr,archived_at,player_id,player,position,team,market_value,season_points,matchday_points,avg_matchday_points,matchday_points_per_mio,season_seconds,matchday_seconds,prob,status,acquired,purchase_price,final
3,2026-09-14T15:19:58+02:00,7676,Rieder,MF,Augsburg,17213206,544,128,181.3,7.4,16513,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7696,Labrović,TW,Augsburg,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8355,Banks,ABW,Augsburg,11294636,361,86,120.3,7.6,17155,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9642,Matsima,ABW,Augsburg,15518562,421,107,140.3,6.9,17155,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9684,Claude-Maurice,MF,Augsburg,8679528,174,7,58.0,0.8,4217,2292,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9754,Bah,ABW,Augsburg,4625211,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9965,Sakar,MF,Augsburg,1877319,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10049,Behrens,ABW,Augsburg,12882633,396,154,132.0,12.0,17155,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11556,Massengo,MF,Augsburg,12592343,333,41,111.0,3.3,16498,5187,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12341,Ribeiro,ST,Augsburg,5187742,127,-4,42.3,-0.8,2620,656,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13479,Ogundu,ST,Augsburg,2030880,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13671,Wisbereit,TW,Augsburg,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13806,Seol,ABW,Augsburg,2463802,104,-1,34.7,-0.4,2609,1119,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,577,Batz,TW,M'gladbach,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,619,Stöger,MF,M'gladbach,6139680,8,10,2.7,1.6,8946,5039,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,849,Kleindienst,ST,M'gladbach,14998963,8,-65,2.7,-4.3,13737,3170,5,gesperrt (Gelb-Rot),,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1883,Nicolas,TW,M'gladbach,17607847,339,19,113.0,1.1,17331,5640,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2074,Hack,MF,M'gladbach,6231154,-8,2,-2.7,0.3,9535,4058,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2126,Kühn,MF,M'gladbach,4172591,21,0,7.0,0.0,1576,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2261,Neuhaus,MF,M'gladbach,4256862,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2560,Sander,MF,M'gladbach,8430198,117,2,39.0,0.2,17331,5640,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2850,Olschowsky,TW,M'gladbach,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2862,Castrop,MF,M'gladbach,973703,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2941,Scally,ABW,M'gladbach,6896102,109,-4,36.3,-0.6,11609,5640,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3063,Chiarodia,ABW,M'gladbach,2445231,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3129,Itakura,ABW,M'gladbach,8743752,88,19,29.3,2.2,17331,5640,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3516,Leopold,MF,M'gladbach,3827146,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4292,Herold,ABW,M'gladbach,3269150,26,12,8.7,3.7,8462,5640,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4333,Ullrich,ABW,M'gladbach,4706568,80,0,26.7,0.0,8864,0,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6199,Machino,ST,M'gladbach,2058590,0,0,0.0,0.0,2900,2900,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6319,Honorat,MF,M'gladbach,11115935,240,23,80.0,2.1,10267,4060,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7774,Konoplia,ABW,M'gladbach,2120516,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9540,Lidberg,ST,M'gladbach,3517704,-30,-17,-10.0,-4.8,4656,1579,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11010,Diks,ABW,M'gladbach,11834570,97,15,32.3,1.3,17331,5640,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11748,Mohya,MF,M'gladbach,6414270,29,-30,9.7,-4.7,9753,1582,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13442,Bolin,MF,M'gladbach,12211235,313,-5,104.3,-0.4,14451,2760,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15181,Leszczynski,ABW,M'gladbach,3618620,1,0,0.3,0.0,1116,0,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15202,Uno,MF,M'gladbach,2526576,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15613,Hashioka,ABW,M'gladbach,4544448,17,0,5.7,0.0,4604,0,4,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,16564,Nguefack,MF,M'gladbach,2975515,40,-19,13.3,-6.4,8384,601,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1863,Heuer Fernandes,TW,Hamburg,11641458,151,8,50.3,0.7,17140,5710,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1865,Poulsen,ST,Hamburg,930956,-12,-3,-4.0,-3.2,3566,2822,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1889,Jatta,MF,Hamburg,4655966,15,-14,5.0,-3.0,5358,297,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1978,Torunarigha,ABW,Hamburg,7271220,45,47,15.0,6.5,13525,5710,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2725,Bornauw,ABW,Hamburg,7161396,75,0,25.0,0.0,11430,0,2,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3277,Muheim,ABW,Hamburg,3629355,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6201,Remberg,MF,Hamburg,8090475,92,50,30.7,6.2,17140,5710,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7350,Stange,ST,Hamburg,3238612,-37,-15,-12.3,-4.6,4295,942,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7394,Amoako,MF,Hamburg,635986,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8367,Sambi Lokonga,MF,Hamburg,7624626,46,2,15.3,0.3,10573,4767,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9605,Grønbæk,MF,Hamburg,9114646,54,33,18.0,3.6,17140,5710,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10120,Røssing-Lelesiit,ST,Hamburg,1670859,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11512,Capaldo,ABW,Hamburg,8010527,54,3,18.0,0.4,17140,5710,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11752,Omari,ABW,Hamburg,1293146,-13,-13,-4.3,-10.1,1262,1262,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11949,Nandja,ABW,Hamburg,1875199,-32,-31,-10.7,-16.5,7361,4447,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11967,Vieira,MF,Hamburg,17205464,-5,-8,-1.7,-0.5,4179,1265,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12368,Tangvik,TW,Hamburg,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13433,Lemke,ABW,Hamburg,4353519,-13,0,-4.3,0.0,6001,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14256,El Ouahdi,ABW,Hamburg,8186313,-9,15,-3.0,1.8,11036,5412,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14425,Møller Wolfe,ABW,Hamburg,7231879,-11,-31,-3.7,-4.3,10796,5710,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15283,Adeline,MF,Hamburg,4006361,-9,0,-3.0,0.0,6947,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15472,Daka,ST,Hamburg,7402590,39,34,13.0,4.6,11532,4444,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15478,Nadir,MF,Hamburg,1183098,-7,0,-2.3,0.0,3526,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,17203,Moffi,ST,Hamburg,3679113,-13,4,-4.3,1.1,8477,2950,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,417,Zieler,TW,Köln,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,737,Waldschmidt,MF,Köln,2122937,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1580,Schwäbe,TW,Köln,15810240,388,103,129.3,6.5,17300,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2069,Hübers,ABW,Köln,2252038,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2201,Maina,ST,Köln,7691359,277,146,92.3,19.0,10312,3966,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2247,Sosa,ABW,Köln,4761011,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2358,Krauß,MF,Köln,7373563,186,68,62.0,9.2,16374,5493,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2536,Köbbing,TW,Köln,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2552,Bülter,ST,Köln,4418603,109,76,36.3,17.2,7341,5793,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2718,Skhiri,MF,Köln,7867990,205,153,68.3,19.4,10577,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2765,Thielmann,MF,Köln,5145721,99,0,33.0,0.0,8564,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2855,Ache,ST,Köln,12370310,147,26,49.0,2.1,10364,1854,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7219,Jóhannesson,MF,Köln,10755610,199,12,66.3,1.1,13334,1827,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8001,Lochoshvili,ABW,Köln,10189351,198,46,66.0,4.5,17300,5793,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8274,El Mala,MF,Köln,24375972,159,16,53.0,0.7,5254,1278,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10024,Schmied,ABW,Köln,2476587,20,0,6.7,0.0,185,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11570,Sebulonsen,ABW,Köln,1334660,18,18,6.0,13.5,1803,1803,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11875,van den Berg,ABW,Köln,1160688,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11958,Castro-Montes,MF,Köln,7268013,163,49,54.3,6.7,15312,3990,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12321,Simpson-Pusey,ABW,Köln,9697976,224,83,74.7,8.6,17300,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14140,Mensah,ABW,Köln,10404575,179,53,59.7,5.1,17300,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14300,Okon-Engstler,MF,Köln,3949406,69,-5,23.0,-1.3,7047,300,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15373,Heskey,MF,Köln,2893845,-8,0,-2.7,0.0,1185,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,16945,Dallinga,ST,Köln,9408249,221,-19,73.7,-2.0,5749,3939,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,17282,Moore,MF,Köln,11846030,96,60,32.0,5.1,7482,4515,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,168,Michel,ST,Paderborn,1686827,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1964,Götze,ABW,Paderborn,3735803,,,,,,,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2015,Obermair,MF,Paderborn,9032891,200,60,66.7,6.6,17225,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2301,Batista Meier,MF,Paderborn,3620972,-18,-7,-6.0,-1.9,2817,1584,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2471,Schubert,TW,Paderborn,883130,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2498,Baack,MF,Paderborn,1281678,12,0,4.0,0.0,1187,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2749,Tigges,ST,Paderborn,3463209,57,-14,19.0,-4.0,6206,1588,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2977,Noll,TW,Paderborn,13012582,371,147,123.7,11.3,17225,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3027,Pieringer,ST,Paderborn,4328247,74,9,24.7,2.1,16303,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3081,Vidović,MF,Paderborn,5851555,101,27,33.7,4.6,15641,4187,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3336,Marino,ST,Paderborn,4206287,61,30,20.3,7.1,9003,4183,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3491,Klaas,MF,Paderborn,1029757,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3492,Hoffmeier,ABW,Paderborn,2789470,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3559,Ulrich,MF,Paderborn,5814757,168,45,56.0,7.7,13793,4760,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6197,Curda,ABW,Paderborn,9443994,253,51,84.3,5.4,15627,4173,1,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6217,Philippe,ST,Paderborn,5069951,12,-14,4.0,-2.8,3819,713,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6292,Hansen,ABW,Paderborn,6866770,152,36,50.7,5.2,14988,5057,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6751,Pruhs,TW,Paderborn,1212379,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7320,Scheller,ABW,Paderborn,9023756,204,-5,68.0,-0.6,17225,5771,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7616,ter Horst,ABW,Paderborn,8840807,239,58,79.7,6.6,16485,5771,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8872,Sticker,ABW,Paderborn,2497159,15,0,5.0,0.0,1936,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8984,Awortwie-Grant,ABW,Paderborn,500000,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9283,Zeitler,ST,Paderborn,1837462,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10048,Duric,MF,Paderborn,1088341,-16,-16,-5.3,-14.7,1010,1010,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11170,Müller,MF,Paderborn,1918241,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12262,Millgramm,ST,Paderborn,1983340,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14911,Lippmann,ABW,Paderborn,2063373,-18,-20,-6.0,-9.7,1779,1597,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14914,Gayret,MF,Paderborn,500000,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,859,Gyamerah,ABW,Elversberg,7447100,172,28,57.3,3.8,15887,5901,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1745,Condé,MF,Elversberg,2393958,-2,-16,-0.7,-6.7,1706,1223,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2495,Boss,TW,Elversberg,784275,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2928,Petkov,MF,Elversberg,12379853,357,33,119.0,2.7,17016,5277,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3026,Günther,ABW,Elversberg,8556581,142,14,47.3,1.6,16390,5901,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3232,Pfeiffer,ST,Elversberg,884816,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3284,Rohr,ABW,Elversberg,10562047,307,105,102.3,9.9,16785,5901,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3350,Keidel,ABW,Elversberg,9259688,281,31,93.7,3.3,16417,4678,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6148,Pinckert,ABW,Elversberg,10933271,339,67,113.0,6.1,17640,5901,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6149,Lehmann,TW,Elversberg,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6158,Schnellbacher,ST,Elversberg,3218736,12,-3,4.0,-0.9,1897,624,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6160,Kristof,TW,Elversberg,11839608,283,95,94.3,8.0,17640,5901,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6183,Futkeu,ST,Elversberg,7093944,113,-9,37.7,-1.3,2469,1217,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7278,Poreba,MF,Elversberg,9559804,228,46,76.0,4.8,17640,5901,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7441,Campbell,MF,Elversberg,9273253,164,-4,54.7,-0.4,10979,3005,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7463,Onyeka,MF,Elversberg,10604352,190,-25,63.3,-2.4,9221,630,3,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7514,Le Joncour,ABW,Elversberg,2411319,20,0,6.7,0.0,855,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8252,Krattenmacher,MF,Elversberg,5378741,389,101,129.7,18.8,6685,2922,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8296,Schmahl,MF,Elversberg,1714824,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8301,Sirch,ABW,Elversberg,2151725,35,0,11.7,0.0,1752,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9224,Zimmerschied,MF,Elversberg,1082595,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9384,Darvich,MF,Elversberg,3738475,41,29,13.7,7.8,7165,5270,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9995,Mokwa,ST,Elversberg,8594340,303,5,101.0,0.6,14665,4684,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11253,Mickelson,ABW,Elversberg,2666679,58,0,19.3,0.0,1249,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12317,Adam,ST,Elversberg,2013631,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,32,Karius,TW,Schalke,17086847,412,147,137.3,8.6,17715,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,670,Karaman,ST,Schalke,9361324,105,90,35.0,9.6,5494,4898,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,755,Müller,TW,Schalke,603323,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1012,Džeko,ST,Schalke,5280897,-14,16,-4.7,3.0,2479,1427,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1691,Porath,MF,Schalke,893090,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2449,Hwang,ST,Schalke,4390189,82,82,27.3,18.7,1422,1422,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2762,Becker,ABW,Schalke,8689674,276,158,92.0,18.2,17715,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2876,Schallenberg,MF,Schalke,2980475,-54,0,-18.0,0.0,3776,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2967,El-Faouzi,MF,Schalke,12956803,257,106,85.7,8.2,17715,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3029,Ljubičić,MF,Schalke,7480121,119,49,39.7,6.6,11465,1254,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3307,Bachmann,MF,Schalke,2062282,17,17,5.7,8.2,601,601,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4406,Dina Ebimbe,MF,Schalke,4904731,114,104,38.0,21.2,10996,5070,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4606,Kuruçay,ABW,Schalke,10076325,234,103,78.0,10.2,14615,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6172,Adamu,ST,Schalke,4987288,145,121,48.3,24.3,8629,4902,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7156,Wöber,ABW,Schalke,1999207,134,173,44.7,86.5,4534,1435,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7242,Gosens,ABW,Schalke,8467619,259,186,86.3,22.0,10808,4890,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8222,Sylla,ST,Schalke,8424266,45,0,15.0,0.0,11390,0,3,fehlt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8235,Gantenbein,ABW,Schalke,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8277,Becker,ABW,Schalke,3810831,20,0,6.7,0.0,5471,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10916,Ayhan,ABW,Schalke,3491521,-13,0,-4.3,0.0,2203,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11255,Katic,ABW,Schalke,11073626,372,198,124.0,17.9,16662,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12158,Vozar,MF,Schalke,1173610,5,0,1.7,0.0,1178,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12297,Tanaka,MF,Schalke,7924518,191,97,63.7,12.2,12066,6325,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13431,Siebeking,TW,Schalke,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13448,Aouchiche,MF,Schalke,11004133,321,194,107.0,17.6,16049,5724,1,fit,,,vorlaeufig
